review_id,study_label,raw_text,year,author
CD015584_pub2,Hashem 2022,Hashem 2022,2022,Hashem
CD015584_pub2,Abdellah 2017,Abdellah 2017,2017,Abdellah
CD015584_pub2,Dijkhuizen 2011,Dijkhuizen 2011,2011,Dijkhuizen
CD015584_pub2,Lotke 2013,Lotke 2013,2013,Lotke
CD015584_pub2,Swenson 2012,Swenson 2012,2012,Swenson
CD015584_pub2,Espey 2014,Espey 2014,2014,Espey
CD015584_pub2,Heikinheimo 2010,Heikinheimo 2010,2010,Heikinheimo
CD015584_pub2,Lathrop 2013,Lathrop 2013,2013,Lathrop
CD015584_pub2,Bahamondes 2015,Bahamondes 2015,2015,Bahamondes
CD015584_pub2,Mansy 2018,Mansy 2018,2018,Mansy
CD015584_pub2,Saav 2007,Saav 2007,2007,Saav
CD015584_pub2,Scavuzzi 2013,Scavuzzi 2013,2013,Scavuzzi
CD015588_pub2,Allegretti 2019,Allegretti 2019,2019,Allegretti
CD015588_pub2,Cherney 2021,Cherney 2021,2021,Cherney
CD015588_pub2,DECLARE-TIMI 58 2018,DECLARE-TIMI 58 2018,2018,DECLARE-TIMI 58
CD015588_pub2,DIA3004 2013,DIA3004 2013,2013,DIA3004
CD015588_pub2,EMPA-REG MET 2013,EMPA-REG MET 2013,2013,EMPA-REG MET
CD015588_pub2,EMPA-REG OUTCOME 2013,EMPA-REG OUTCOME 2013,2013,EMPA-REG OUTCOME
CD015588_pub2,EMPA-REG RENAL 2014,EMPA-REG RENAL 2014,2014,EMPA-REG RENAL
CD015588_pub2,EMPRA 2022,EMPRA 2022,2022,EMPRA
CD015588_pub2,Haneda 2016,Haneda 2016,2016,Haneda
CD015588_pub2,SCORED 2020,SCORED 2020,2020,SCORED
CD015588_pub2,VERTIS RENAL 2018,VERTIS RENAL 2018,2018,VERTIS RENAL
CD015588_pub2,Zambrowicz 2015,Zambrowicz 2015,2015,Zambrowicz
CD015588_pub2,DEPICT-1&2 2017,DEPICT-1&2 2017,2017,DEPICT-1&2
CD015588_pub2,Nandula 2021,Nandula 2021,2021,Nandula
CD015588_pub2,CREDENCE 2017,CREDENCE 2017,2017,CREDENCE
CD015588_pub2,DAPA-CKD 2020,DAPA-CKD 2020,2020,DAPA-CKD
CD015588_pub2,DELIGHT 2019,DELIGHT 2019,2019,DELIGHT
CD015588_pub2,Kohan 2014,Kohan 2014,2014,Kohan
CD015588_pub2,VERTIS-CV 2020,VERTIS-CV 2020,2020,VERTIS-CV
CD015588_pub2,Wada 2022,Wada 2022,2022,Wada
CD015588_pub2,CANVAS Program 2017,CANVAS Program 2017,2017,CANVAS Program
CD015588_pub2,EMPEROR-Reduced 2020,EMPEROR-Reduced 2020,2020,EMPEROR-Reduced
CD015588_pub2,DERIVE 2018,DERIVE 2018,2018,DERIVE
CD015588_pub2,EMPA-Kidney 2023,EMPA-Kidney 2023,2023,EMPA-Kidney
CD015588_pub2,Kaku 2014,Kaku 2014,2014,Kaku
CD015588_pub2,LANTERN 2015,LANTERN 2015,2015,LANTERN
CD015588_pub2,EMPA-REG BP 2015,EMPA-REG BP 2015,2015,EMPA-REG BP
CD015588_pub2,Tanaka 2020,Tanaka 2020,2020,Tanaka
CD015588_pub2,Takashima 2018,Takashima 2018,2018,Takashima
CD015588_pub2,RED 2020,RED 2020,2020,RED
CD015588_pub2,CompoSIT-R 2018,CompoSIT-R 2018,2018,CompoSIT-R
CD015588_pub2,Jian 2018,Jian 2018,2018,Jian
CD015592_pub3,Hanson 2016,Hanson 2016,2016,Hanson
CD015592_pub3,Marshall 2022,Marshall 2022,2022,Marshall
CD015592_pub3,Vila 2002,Vila 2002,2002,Vila
CD015592_pub3,Weisman 1983,Weisman 1983,1983,Weisman
CD015592_pub3,Guo 2022,Guo 2022,2022,Guo
CD015594_pub2,Kaur 2003,Kaur 2003,2003,Kaur
CD015594_pub2,NCT00533468,NCT00533468,,NCT00533468
CD015594_pub2,Pinheiro 1993,Pinheiro 1993,1993,Pinheiro
CD015636_pub2,Utarini 2021,Utarini 2021,2021,Utarini
CD015673_pub2,Anton 1999,Anton 1999,1999,Anton
CD015673_pub2,Kranzler 2004,Kranzler 2004,2004,Kranzler
CD015673_pub2,Krystal 2001,Krystal 2001,2001,Krystal
CD015673_pub2,O'Malley 1992,O'Malley 1992,1992,O'Malley
CD015673_pub2,Pettinati 2014,Pettinati 2014,2014,Pettinati
CD015673_pub2,Ulrichsen 2010,Ulrichsen 2010,2010,Ulrichsen
CD015673_pub2,Anton 2005,Anton 2005,2005,Anton
CD015673_pub2,Anton 2006,Anton 2006,2006,Anton
CD015673_pub2,Balldin 2003,Balldin 2003,2003,Balldin
CD015673_pub2,Brown 2009,Brown 2009,2009,Brown
CD015673_pub2,Kranzler 1998,Kranzler 1998,1998,Kranzler
CD015673_pub2,Schmitz 2009,Schmitz 2009,2009,Schmitz
CD015673_pub2,Toneatto 2009,Toneatto 2009,2009,Toneatto
CD015673_pub2,O'Malley 2007,O'Malley 2007,2007,O'Malley
CD015673_pub2,Oslin 2008,Oslin 2008,2008,Oslin
CD015673_pub2,Pettinati 2008a,Pettinati 2008a,2008,Pettinati
CD015673_pub2,Pettinati 2008b,Pettinati 2008b,2008,Pettinati
CD015673_pub2,Wölwer 2011,Wölwer 2011,2011,Wölwer
CD015673_pub2,De Wildt 2002,De Wildt 2002,2002,De Wildt
CD015698_pub2,Cui 2014,Cui 2014,2014,Cui
CD015698_pub2,Fan 2025,Fan 2025,2025,Fan
CD015698_pub2,Fujimoto 1999,Fujimoto 1999,1999,Fujimoto
CD015698_pub2,Yin 2008,Yin 2008,2008,Yin
CD015698_pub2,Zhan 2010,Zhan 2010,2010,Zhan
CD015698_pub2,Xu 2021,Xu 2021,2021,Xu
CD015698_pub2,Yu 2023,Yu 2023,2023,Yu
CD015698_pub2,Rau 2024,Rau 2024,2024,Rau
CD015698_pub2,Yang 2011,Yang 2011,2011,Yang
CD015701_pub2,ECHO 2019,ECHO 2019,2019,ECHO
CD015701_pub2,Hofmeyr 2017,Hofmeyr 2017,2017,Hofmeyr
CD015701_pub2,WHICH 2024,WHICH 2024,2024,WHICH
CD015711_pub2,Barišić 2008,Barišić 2008,2008,Barišić
CD015711_pub2,Barišić 2010,Barišić 2010,2010,Barišić
CD015711_pub2,Ozulken 2021,Ozulken 2021,2021,Ozulken
CD015721_pub2,Fischer 2022,Fischer 2022,2022,Fischer
CD015721_pub2,LeCouffe 2021,LeCouffe 2021,2021,LeCouffe
CD015721_pub2,Mitchell 2022,Mitchell 2022,2022,Mitchell
CD015721_pub2,Suzuki 2021,Suzuki 2021,2021,Suzuki
CD015721_pub2,Yang 2020A,Yang 2020A,2020,Yang
CD015721_pub2,Zi 2021A,Zi 2021A,2021,Zi
CD015746_pub2,Mitra 2016,Mitra 2016,2016,Mitra
CD015746_pub2,Lin 2001,Lin 2001,2001,Lin
CD015746_pub2,Jin 2017,Jin 2017,2017,Jin
CD015746_pub2,Patel 2024,Patel 2024,2024,Patel
CD015746_pub2,Shakya 2021,Shakya 2021,2021,Shakya
CD015746_pub2,Qadri 2021,Qadri 2021,2021,Qadri
CD015746_pub2,Capeding 2020,Capeding 2020,2020,Capeding
CD015746_pub2,Carlos 2022,Carlos 2022,2022,Carlos
CD015746_pub2,van Damme 2011,van Damme 2011,2011,van Damme
CD015746_pub2,Capeding 2018,Capeding 2018,2018,Capeding
CD015746_pub2,Choi 2021,Choi 2021,2021,Choi
CD015746_pub2,Mohan 2015,Mohan 2015,2015,Mohan
CD015746_pub2,Kumar Rai 2022,Kumar Rai 2022,2022,Kumar Rai
CD015746_pub2,Thuluva 2022,Thuluva 2022,2022,Thuluva
CD015746_pub2,Ok Baik 2023,Ok Baik 2023,2023,Ok Baik
CD015749_pub2,Solheim 2017,Solheim 2017,2017,Solheim
CD015749_pub2,Madeddu 2012,Madeddu 2012,2012,Madeddu
CD015749_pub2,Kanat 2013,Kanat 2013,2013,Kanat
CD015749_pub2,Hristea 2016,Hristea 2016,2016,Hristea
CD015749_pub2,Mantovani 2010,Mantovani 2010,2010,Mantovani
CD015749_pub2,Baldi 2010,Baldi 2010,2010,Baldi
CD015749_pub2,Lundholm 2004,Lundholm 2004,2004,Lundholm
CD015751_pub2,Pucker 2020,Pucker 2020,2020,Pucker
CD015751_pub2,Pucker 2021,Pucker 2021,2021,Pucker
CD015751_pub2,McDonald 2014,McDonald 2014,2014,McDonald
CD015751_pub2,Barabino 2005,Barabino 2005,2005,Barabino
CD015751_pub2,Malet 2003,Malet 2003,2003,Malet
CD015751_pub2,Keir 2006,Keir 2006,2006,Keir
CD015751_pub2,NCT02293538,NCT02293538,,NCT02293538
CD015779,Brick 1950,Brick 1950,1950,Brick
CD015779,Cope 1960,Cope 1960,1960,Cope
CD015779,Evans 1950,Evans 1950,1950,Evans
CD015779,Feinstein 1966,Feinstein 1966,1966,Feinstein
CD015779,Gale 1952,Gale 1952,1952,Gale
CD015779,Padmavati 1973,Padmavati 1973,1973,Padmavati
CD015779,Beaton 2022,Beaton 2022,2022,Beaton
CD015779,Wood 1964,Wood 1964,1964,Wood
CD015779,Markowitz 1957,Markowitz 1957,1957,Markowitz
CD015779,Feinstein 1959,Feinstein 1959,1959,Feinstein
CD015779,Feinstein 1968,Feinstein 1968,1968,Feinstein
CD015786_pub2,ASTEC 2009,ASTEC 2009,2009,ASTEC
CD015786_pub2,Panici 2008,Panici 2008,2008,Panici
CD015786_pub2,Fayallah 2011,Fayallah 2011,2011,Fayallah
CD015786_pub2,ALICE 2022,ALICE 2022,2022,ALICE
CD015786_pub2,STATEC 2018,STATEC 2018,2018,STATEC
CD015788_pub2,Okeke 2009,Okeke 2009,2009,Okeke
CD015788_pub2,Aleem 2021,Aleem 2021,2021,Aleem
CD015788_pub2,Zhu 2023,Zhu 2023,2023,Zhu
CD015788_pub2,Fiscella 2018,Fiscella 2018,2018,Fiscella
CD015788_pub2,Cook 2017,Cook 2017,2017,Cook
CD015788_pub2,Beckers 2013,Beckers 2013,2013,Beckers
CD015788_pub2,Cate 2015,Cate 2015,2015,Cate
CD015788_pub2,Bilger 2019,Bilger 2019,2019,Bilger
CD015788_pub2,Glanz 2012,Glanz 2012,2012,Glanz
CD015788_pub2,Gray 2012,Gray 2012,2012,Gray
CD015788_pub2,Djafari 2015,Djafari 2015,2015,Djafari
CD015788_pub2,Yang 2017,Yang 2017,2017,Yang
CD015788_pub2,NCT00508469,NCT00508469,,NCT00508469
CD015790_pub2,Stelmack 2008,Stelmack 2008,2008,Stelmack
CD015790_pub2,Eklund 2004,Eklund 2004,2004,Eklund
CD015790_pub2,Stelmack 2017,Stelmack 2017,2017,Stelmack
CD015790_pub2,Tey 2019,Tey 2019,2019,Tey
CD015790_pub2,van der Aa 2015,van der Aa 2015,2015,van der Aa
CD015790_pub2,Acton 2016,Acton 2016,2016,Acton
CD015790_pub2,Ghasemi 2018,Ghasemi 2018,2018,Ghasemi
CD015790_pub2,Rovner 2007,Rovner 2007,2007,Rovner
CD015790_pub2,Rovner 2014,Rovner 2014,2014,Rovner
CD015790_pub2,Brody 2002,Brody 2002,2002,Brody
CD015790_pub2,Rees 2015,Rees 2015,2015,Rees
CD015790_pub2,Riazi 2022,Riazi 2022,2022,Riazi
CD015790_pub2,Rovner 2013,Rovner 2013,2013,Rovner
CD015790_pub2,Kamga 2017,Kamga 2017,2017,Kamga
CD015790_pub2,Brody 1999,Brody 1999,1999,Brody
CD015790_pub2,Pankow 2004,Pankow 2004,2004,Pankow
CD015790_pub2,Goldstein 2007,Goldstein 2007,2007,Goldstein
CD015802_pub2,Rhein 2014,Rhein 2014,2014,Rhein
CD015802_pub2,Pradhap 2023,Pradhap 2023,2023,Pradhap
CD015802_pub2,Prakash 2021,Prakash 2021,2021,Prakash
CD015804_pub2,NCT04480463,NCT04480463,,NCT04480463
CD015804_pub2,Woo 2023,Woo 2023,2023,Woo
CD015804_pub2,Holz 2022,Holz 2022,2022,Holz
CD015804_pub2,Loewenstein 2023,Loewenstein 2023,2023,Loewenstein
CD015804_pub2,Singh 2022,Singh 2022,2022,Singh
CD015804_pub2,UMIN000030010,UMIN000030010,,UMIN000030010
CD015804_pub2,Woo 2021,Woo 2021,2021,Woo
CD015804_pub2,Yoon 2022,Yoon 2022,2022,Yoon
CD015804_pub2,Apsangikar 2021,Apsangikar 2021,2021,Apsangikar
CD015820_pub2,Tjiam 2013,Tjiam 2013,2013,Tjiam
CD015820_pub2,Wang 2020,Wang 2020,2020,Wang
CD015820_pub2,Iturriaga 2012,Iturriaga 2012,2012,Iturriaga
CD015820_pub2,Tavares 2023,Tavares 2023,2023,Tavares
CD015820_pub2,Loudon 2006,Loudon 2006,2006,Loudon
CD015820_pub2,Pradeep 2014,Pradeep 2014,2014,Pradeep
CD015820_pub2,Xiao 2022,Xiao 2022,2022,Xiao
CD015820_pub2,Jukes 2019,Jukes 2019,2019,Jukes
CD015820_pub2,Dadeya 2016,Dadeya 2016,2016,Dadeya
CD015820_pub2,Herbison 2016,Herbison 2016,2016,Herbison
CD015820_pub2,Tailor 2015,Tailor 2015,2015,Tailor
CD015820_pub2,Kim 2018,Kim 2018,2018,Kim
CD015820_pub2,Wang 2016,Wang 2016,2016,Wang
CD015824_pub2,Galiè 2015,Galiè 2015,2015,Galiè
CD015824_pub2,Zhuang 2014,Zhuang 2014,2014,Zhuang
CD015824_pub2,Barst 2011,Barst 2011,2011,Barst
CD015824_pub2,Vizza 2017,Vizza 2017,2017,Vizza
CD015824_pub2,Pulido 2013,Pulido 2013,2013,Pulido
CD015824_pub2,Grünig 2024,Grünig 2024,2024,Grünig
CD015824_pub2,McLaughlin 2015,McLaughlin 2015,2015,McLaughlin
CD015824_pub2,Mohammed 2021,Mohammed 2021,2021,Mohammed
CD015824_pub2,Wilkins 2005,Wilkins 2005,2005,Wilkins
CD015830_pub2,Karadas 2016,Karadas 2016,2016,Karadas
CD015830_pub2,McWilliams 2023,McWilliams 2023,2023,McWilliams
CD015830_pub2,Nydahl 2022,Nydahl 2022,2022,Nydahl
CD015830_pub2,Wang 2022,Wang 2022,2022,Wang
CD015849_pub2,EXSCEL 2017,EXSCEL 2017,2017,EXSCEL
CD015849_pub2,LEADER 2017,LEADER 2017,2017,LEADER
CD015849_pub2,LIRA-RENAL 2016,LIRA-RENAL 2016,2016,LIRA-RENAL
CD015849_pub2,PIONEER 5 2019,PIONEER 5 2019,2019,PIONEER 5
CD015849_pub2,Idorn 2013,Idorn 2013,2013,Idorn
CD015849_pub2,Selvarajah 2024a,Selvarajah 2024a,2024,Selvarajah
CD015849_pub2,Selvarajah 2024b,Selvarajah 2024b,2024,Selvarajah
CD015849_pub2,Sivalingam 2024,Sivalingam 2024,2024,Sivalingam
CD015849_pub2,Ma 2024,Ma 2024,2024,Ma
CD015849_pub2,FLOW 2023,FLOW 2023,2023,FLOW
CD015849_pub2,SUSTAIN-6 2016,SUSTAIN-6 2016,2016,SUSTAIN-6
CD015849_pub2,AMPLITUDE-O 2021,AMPLITUDE-O 2021,2021,AMPLITUDE-O
CD015849_pub2,Harmony Outcomes 2018,Harmony Outcomes 2018,2018,Harmony Outcomes
CD015849_pub2,PIONEER 6 2019,PIONEER 6 2019,2019,PIONEER 6
CD015849_pub2,ELIXA 2018,ELIXA 2018,2018,ELIXA
CD015849_pub2,REWIND 2019,REWIND 2019,2019,REWIND
CD015849_pub2,GetGoal studies 2017 - pooled,GetGoal studies 2017 - pooled,2017,GetGoal studies
CD015849_pub2,GetGoal-O 2015,GetGoal-O 2015,2015,GetGoal-O
CD015849_pub2,Liu 2022,Liu 2022,2022,Liu
CD015849_pub2,Neff 2016,Neff 2016,2016,Neff
CD015849_pub2,Zhou 2019a,Zhou 2019a,2019,Zhou
CD015849_pub2,Leiter 2014,Leiter 2014,2014,Leiter
CD015849_pub2,AWARD-7 2017,AWARD-7 2017,2017,AWARD-7
CD015849_pub2,Wang 2020a,Wang 2020a,2020,Wang
CD015849_pub2,Muskiet 2019,Muskiet 2019,2019,Muskiet
CD015849_pub2,DUAL I 2014,DUAL I 2014,2014,DUAL I
CD015849_pub2,DUAL II 2014,DUAL II 2014,2014,DUAL II
CD015849_pub2,DUAL V 2016,DUAL V 2016,2016,DUAL V
CD015854,RIM,RIM,,RIM
CD015854,ARTEMIS,ARTEMIS,,ARTEMIS
CD015854,NCT02971683,NCT02971683,,NCT02971683
CD015854,NCT04025632,NCT04025632,,NCT04025632
CD015854,Takada 2002,Takada 2002,2002,Takada
CD015854,NCT02612857,NCT02612857,,NCT02612857
CD015854,EUCTR2012-005772-34,EUCTR2012-005772-34,,EUCTR
CD015854,NCT02466243,NCT02466243,,NCT02466243
CD015854,DETERMINE,DETERMINE,,DETERMINE
CD015854,NCT00533091,NCT00533091,,NCT00533091
CD015854,NCT01801917,NCT01801917,,NCT0180
CD015854,NCT02029274,NCT02029274,,NCT0
CD015854,NCT01148810,NCT01148810,,NCT01148810
CD015854,TIM NCT02043548,TIM NCT02043548,,TIM NCT0
CD015854,NCT00033891,NCT00033891,,NCT00033891
CD015854,NCT00112385,NCT00112385,,NCT00112385
CD015855,Dalakas 1993,Dalakas 1993,1993,Dalakas
CD015855,NCT00335985,NCT00335985,,NCT00335985
CD015855,ProDERM,ProDERM,,ProDERM
CD015855,ISRCTN87782942,ISRCTN87782942,,ISRCTN87782942
CD015855,Bunch 1980,Bunch 1980,1980,Bunch
CD015855,SELAM,SELAM,,SELAM
CD015855,PRINTO,PRINTO,,PRINTO
CD015855,PROMETHEUS,PROMETHEUS,,PROMETHEUS
CD015855,Miller 2002,Miller 2002,2002,Miller
CD015855,ISRCTN48188950,ISRCTN48188950,,ISRCTN48188950
CD015855,Vencovsky 2000,Vencovsky 2000,2000,Vencovsky
CD015855,Villalba 1998,Villalba 1998,1998,Villalba
CD015855,JPRN-UMIN000015469,JPRN-UMIN000015469,,JPRN-UMIN000015469
CD015875,Jones 2018,Jones 2018,2018,Jones
CD015875,Verma 2021,Verma 2021,2021,Verma
CD015875,Gobel 2012,Gobel 2012,2012,Gobel
CD015875,Leong 2020,Leong 2020,2020,Leong
CD015875,Stefanaki 2018,Stefanaki 2018,2018,Stefanaki
CD015875,Nicolucci 2017,Nicolucci 2017,2017,Nicolucci
CD015875,Visuthranukul 2024,Visuthranukul 2024,2024,Visuthranukul
CD015875,Czarnowski 2024,Czarnowski 2024,2024,Czarnowski
CD015875,Fonvig 2021,Fonvig 2021,2021,Fonvig
CD015875,Chen 2022,Chen 2022,2022,Chen
CD015875,Kong 2021,Kong 2021,2021,Kong
CD015875,Sanchis-Chorda 2019,Sanchis-Chorda 2019,2019,Sanchis-Chorda
CD015875,Amat-Bou 2020,Amat-Bou 2020,2020,Amat-Bou
CD015875,Kilic Yildirim 2023,Kilic Yildirim 2023,2023,Kilic Yildirim
CD015875,Safavi 2013,Safavi 2013,2013,Safavi
CD015875,Vega-Cárdenas 2023,Vega-Cárdenas 2023,2023,Vega-Cárdenas
CD015875,Coppola 2022,Coppola 2022,2022,Coppola
CD015877,Moschonis 2019,Moschonis 2019,2019,Moschonis
CD015877,Abaturov 2019,Abaturov 2019,2019,Abaturov
CD015894_pub2,Abbasoglu 2015a,Abbasoglu 2015a,2015,Abbasoglu
CD015894_pub2,Chen 2017,Chen 2017,2017,Chen
CD015894_pub2,Gan 2020,Gan 2020,2020,Gan
CD015894_pub2,Mitchell 2016,Mitchell 2016,2016,Mitchell
CD015894_pub2,Oǧul 2021,Oǧul 2021,2021,Oǧul
CD015894_pub2,Tuba 2019,Tuba 2019,2019,Tuba
CD015894_pub2,Deniz 2023,Deniz 2023,2023,Deniz
CD015894_pub2,Stadler 2021,Stadler 2021,2021,Stadler
CD015894_pub2,Abbasoglu 2015b,Abbasoglu 2015b,2015,Abbasoglu
CD015894_pub2,Ecevit 2011,Ecevit 2011,2011,Ecevit
CD015932_pub2,Barquist 2006,Barquist 2006,2006,Barquist
CD015932_pub2,Villemure-Poliquin 2023,Villemure-Poliquin 2023,2023,Villemure-Poliquin
CD015932_pub2,Skrzypiec 2021,Skrzypiec 2021,2021,Skrzypiec
CD015932_pub2,Keenan 2015,Keenan 2015,2015,Keenan
CD015932_pub2,Guillotte 2023,Guillotte 2023,2023,Guillotte
CD015932_pub2,Engoren 2005,Engoren 2005,2005,Engoren
CD015932_pub2,Elkbuli 2019,Elkbuli 2019,2019,Elkbuli
CD015932_pub2,Fokin 2020,Fokin 2020,2020,Fokin
CD015932_pub2,Robba 2020,Robba 2020,2020,Robba
CD015932_pub2,Rodriguez 1990,Rodriguez 1990,1990,Rodriguez
CD015932_pub2,Samokvalov 2011,Samokvalov 2011,2011,Samokvalov
CD015932_pub2,Armstrong 1998,Armstrong 1998,1998,Armstrong
CD015932_pub2,Peng 2023,Peng 2023,2023,Peng
CD015932_pub2,Zagli 2010,Zagli 2010,2010,Zagli
CD015932_pub2,Arabi 2004,Arabi 2004,2004,Arabi
CD015932_pub2,Kang 2018,Kang 2018,2018,Kang
CD015932_pub2,Kluger 1996,Kluger 1996,1996,Kluger
CD015932_pub2,Lesnik 1992,Lesnik 1992,1992,Lesnik
CD015932_pub2,Shan 2020,Shan 2020,2020,Shan
CD015932_pub2,Zebley 2023,Zebley 2023,2023,Zebley
CD015932_pub2,Nahar 2022,Nahar 2022,2022,Nahar
CD015968,Johansson 2020,Johansson 2020,2020,Johansson
CD015968,Currie 2017,Currie 2017,2017,Currie
CD015968,Norman 2016,Norman 2016,2016,Norman
CD015968,Abraham 2015,Abraham 2015,2015,Abraham
CD015968,Kang 2008,Kang 2008,2008,Kang
CD015968,Bohlin 2017,Bohlin 2017,2017,Bohlin
CD015968,Likhitweerawong 2021,Likhitweerawong 2021,2021,Likhitweerawong
CD015968,Vidmar 2023,Vidmar 2023,2023,Vidmar
CD015968,Wagener 2012,Wagener 2012,2012,Wagener
CD015968,Adamo 2010,Adamo 2010,2010,Adamo
CD016001,Arabzadeh 2018,Arabzadeh 2018,2018,Arabzadeh
CD016001,Bale 2008,Bale 2008,2008,Bale
CD016001,Coroian 2018,Coroian 2018,2018,Coroian
CD016001,De Sousa 2019,De Sousa 2019,2019,De Sousa
CD016001,Dehno 2021,Dehno 2021,2021,Dehno
CD016001,Donaldson 2009,Donaldson 2009,2009,Donaldson
CD016001,Flansbjer 2008,Flansbjer 2008,2008,Flansbjer
CD016001,Gambassi 2019,Gambassi 2019,2019,Gambassi
CD016001,Kim 2001,Kim 2001,2001,Kim
CD016001,Kumar 2013,Kumar 2013,2013,Kumar
CD016001,Lee 2013,Lee 2013,2013,Lee
CD016001,Pankheaw 2022,Pankheaw 2022,2022,Pankheaw
CD016001,Park 2021,Park 2021,2021,Park
CD016001,Sims 2009,Sims 2009,2009,Sims
CD016001,Son 2014,Son 2014,2014,Son
CD016001,Winstein 2004,Winstein 2004,2004,Winstein
CD016001,Zou 2015,Zou 2015,2015,Zou
CD016001,Aidar 2016,Aidar 2016,2016,Aidar
CD016001,Fernandez-Gonzalo 2016,Fernandez-Gonzalo 2016,2016,Fernandez-Gonzalo
CD016001,Ivey 2017,Ivey 2017,2017,Ivey
CD016001,Knox 2018,Knox 2018,2018,Knox
CD016001,Ouellette 2004,Ouellette 2004,2004,Ouellette
CD016001,Signal 2014,Signal 2014,2014,Signal
CD016001,Taylor-Pilliae 2014,Taylor-Pilliae 2014,2014,Taylor-Pilliae
CD016001,Buyukvural 2015,Buyukvural 2015,2015,Buyukvural
CD016001,Mun 2019,Mun 2019,2019,Mun
CD016002,Cooke 2010,Cooke 2010,2010,Cooke
CD016002,Fotiadou 2019,Fotiadou 2019,2019,Fotiadou
CD016002,Furnari 2014,Furnari 2014,2014,Furnari
CD016002,Galvin 2011,Galvin 2011,2011,Galvin
CD016002,James 2002,James 2002,2002,James
CD016002,Jarbandhan 2022,Jarbandhan 2022,2022,Jarbandhan
CD016002,Kang 2022,Kang 2022,2022,Kang
CD016002,Kim 2016a,Kim 2016a,2016,Kim
CD016002,Kim 2017a,Kim 2017a,2017,Kim
CD016002,Klassen 2020,Klassen 2020,2020,Klassen
CD016002,Letombe 2010,Letombe 2010,2010,Letombe
CD016002,Shin 2011,Shin 2011,2011,Shin
CD016002,Teixeira 1999,Teixeira 1999,1999,Teixeira
CD016002,Toledano-Zarhi 2011,Toledano-Zarhi 2011,2011,Toledano-Zarhi
CD016002,Yang 2006,Yang 2006,2006,Yang
CD016002,Aravind 2022,Aravind 2022,2022,Aravind
CD016002,Dean 2018,Dean 2018,2018,Dean
CD016002,Duncan 1998,Duncan 1998,1998,Duncan
CD016002,Duncan 2003,Duncan 2003,2003,Duncan
CD016002,Knox 2018,Knox 2018,2018,Knox
CD016002,Langhammer 2007,Langhammer 2007,2007,Langhammer
CD016002,Mead 2007,Mead 2007,2007,Mead
CD016002,Moore 2015,Moore 2015,2015,Moore
CD016002,Rizvi 2023,Rizvi 2023,2023,Rizvi
CD016002,Vahlberg 2021,Vahlberg 2021,2021,Vahlberg
CD016002,Van de Port 2012,Van de Port 2012,2012,Van de Port
CD016002,Liu-Ambrose 2022,Liu-Ambrose 2022,2022,Liu-Ambrose
CD016002,Acheampong 2018,Acheampong 2018,2018,Acheampong
CD016002,Richards 1993,Richards 1993,1993,Richards
CD016002,Richards 2004,Richards 2004,2004,Richards
CD016031,Verzellotti 2017,Verzellotti 2017,2017,Verzellotti
CD016031,Gang 2018,Gang 2018,2018,Gang
CD016031,Langlois 2015,Langlois 2015,2015,Langlois
CD016031,Aiba 2015,Aiba 2015,2015,Aiba
CD016031,Sancheti 2021,Sancheti 2021,2021,Sancheti
CD016031,Baba 2013,Baba 2013,2013,Baba
CD016031,Yazdanpanah 2020,Yazdanpanah 2020,2020,Yazdanpanah
CD016031,Krassnig 2022,Krassnig 2022,2022,Krassnig
CD016031,Renken 2012,Renken 2012,2012,Renken
CD016031,Auffarth 2011,Auffarth 2011,2011,Auffarth
CD016031,Bűcs 2021,Bűcs 2021,2021,Bűcs
CD016031,Faggiani 2022,Faggiani 2022,2022,Faggiani
CD016031,Saxer 2018,Saxer 2018,2018,Saxer
CD016031,Tol 2024,Tol 2024,2024,Tol
CD016031,Ball 2024,Ball 2024,2024,Ball
CD016031,Ji 2021,Ji 2021,2021,Ji
CD016031,Kafle 2022,Kafle 2022,2022,Kafle
CD016031,Parker 2015,Parker 2015,2015,Parker
CD016031,Patil 2022,Patil 2022,2022,Patil
CD016031,Sikorski 1981,Sikorski 1981,1981,Sikorski
CD016031,Ambulgekar 2022,Ambulgekar 2022,2022,Ambulgekar
CD016031,Kiran 2023,Kiran 2023,2023,Kiran
CD016031,Amano 2018,Amano 2018,2018,Amano
CD016031,Rojcharoenngam 2022,Rojcharoenngam 2022,2022,Rojcharoenngam
CD016058_pub2,Sahr 2021,Sahr 2021,2021,Sahr
CD016058_pub2,Klein 2024,Klein 2024,2024,Klein
CD016058_pub2,Rigotti 2024,Rigotti 2024,2024,Rigotti
CD016058_pub2,Caponnetto 2023,Caponnetto 2023,2023,Caponnetto
CD016058_pub2,Fucito 2024,Fucito 2024,2024,Fucito
CD016058_pub2,NCT04602494,NCT04602494,,NCT04602494
CD016058_pub2,NCT04919590,NCT04919590,,NCT049
CD016058_pub2,Graham 2021,Graham 2021,2021,Graham
CD016058_pub2,Palmer 2023,Palmer 2023,2023,Palmer
CD016064,Becker 2003,Becker 2003,2003,Becker
CD016064,Dyer 2004,Dyer 2004,2004,Dyer
CD016064,Jensen 2002,Jensen 2002,2002,Jensen
CD016064,Kerse 2004,Kerse 2004,2004,Kerse
CD016064,Kerse 2009,Kerse 2009,2009,Kerse
CD016064,Logan 2021,Logan 2021,2021,Logan
CD016064,McMurdo 2000,McMurdo 2000,2000,McMurdo
CD016064,Neyens 2009,Neyens 2009,2009,Neyens
